6565,はさみ,剪刀・鋏,,,"ciseaux
",,,scissors,3
6566,はさむ,挟む,,,"interposer, maintenir au milieu
",,,"to interpose,to hold between,to insert",2
6567,はさん,破産,,,"faillite, ruine, banqueroute
",,,(personal) bankruptcy,3
6568,はじ,恥,,,"honte, déshonneur, humiliation
",,,"shame, embarrassment",1
6569,はじく,弾く,,,"lancer, projeter d'un coup sec
",,,"to flip, to snap",1
6570,はじまり,始まり,,,"début, origine
",,,"origin,beginning",3
6571,パジャマ,,,,"pyjama
",,,,1
6572,はしら,柱,,,"pilier, poteau
",,,"pillar, post",2
6573,はじらう,恥じらう,,,"rougir (au niveau du visage), se sentir timide
",,,"to feel shy, to be bashful, to blush",1
6574,はじる,恥じる,,,"se sentir honteux de, avoir honte de
",,,to feel ashamed,1
6575,はしわたし,橋渡し,,,"effort de rapprochement, médiation, intermédiaire
",,,"bridge building, mediation",1
6576,はじをかく,恥を掻く,,,"être très embarassé
",,,,1
6577,はずす,外す,,,"délier, enlever
",,,"to unfasten,to remove",3
6578,はずむ,弾む,,,"bondir, sauter, jaillir, rebondir, être stimulé, être
",,,"stimulated, to be encouraged, to get lively, to",1
6579,はずれる,外れる,,,"être déconnecté, être sorti, entre enlevé
",,,,2
6580,はそん,破損,,,"dommage, avarie, détérioration
",,,damage,1
6581,はた,旗,,,"drapeau
",,,loom,3
6582,パターン,,,,"motif, patron (en couture)
",,,,2
6583,はだか,裸,,,"nu, dénudé
",,,"naked,nude",3
6584,はだぎ,肌着,,,"sous-vêtements, lingerie, chemise de nuit
",,,underwear,2
6585,はたけ,畑,,,"champ
",,,field,3
6586,はだし,裸足,,,"nu-pied
",,,barefoot,1
6587,はたして,果たして,,,"comme prévu, vraiment, comme on l'attendait
",,,"as was expected, really",2
6588,はたす,果たす,,,"accomplir, réaliser
",,,"to accomplish, to fulfill, to carry out, to achieve",1
6589,はたらき,働き,,,"travail, opération, activité
",,,"work,labor",3
6590,はちみつ,蜂蜜,,,"miel
",,,honey,1
6591,パチンコ,,,,"pachinko (billard électronique vertical)
",,,,1
6592,はつ,発,,,"départ, commencement
",,,"first, new",2
6593,ばつ,罰,,,"châtiment, punition, peine
",,,"strike, attack, punish",1
6594,はついく,発育,,,"croissance physique
",,,"(physical) growth, development",1
6595,はつがする,発芽する,,,"bourgeonner, se développer (pour un arbre, une
",,,,1
6596,はっき,発揮,,,"démonstration, exposition, présentation
",,,"exhibition,demonstration,utilization,display",2
6597,バック,,,,"arrière, dos, soutien
",,,,2
6598,バッグ,,,,"sac
",,,,3
6599,はっくつ,発掘,,,"excavation, exhumation, fouille
",,,"excavation, exhumation",1
6600,はっけん,発見,,,"découverte
",,,"discovery,detection,finding",3
6601,はっけんする,発見する,,,"découvrir
",,,,2
6602,はつげんする,発言する,,,"prendre la parole, discuter
",,,,1
6603,はっこう,発行,,,"publication, édition
",,,issue (publications),3
6604,バッジ,,,,"badge
",,,,1
6605,はっしゃ,発車,,,"départ d'un véhicule
",,,departure of a vehicle,3
6606,ばっする,罰する,,,"punir, châtier, sanctionner
",,,"to punish,to penalize",3
6607,はっせいする,発生する,,,"apparaître, avoir lieu, se produire
",,,,1
6608,はっそう,発想,,,"conception, inspiration, idée
",,,"expression (music),conceptualization",2
6609,はっそく,発足,,,"inauguration, fondation
",,,"starting, inauguration",1
6610,はったつ,発達,,,"développement, croissance
",,,"development,growth",3
6611,ばったり,,,,"d'un coup, soudainement, sans attendre
",,,,3
6612,はってん,発展,,,"développement, croissance, essor, expansion
",,,"development,growth",3
6613,はつでん,発電,,,"production d'électrique, génération éléctrique
",,,generation (e.g. power),2
6614,バット,,,,"batte (de base-ball), chauve-souris
",,,,1
6615,はつばいする,発売する,,,"vendre, mettre en vente
",,,,2
6616,はっぴょう,発表,,,"publication, annonce
",,,"announcement,publication",3
6617,はつびょうする,発病する,,,"tomber malade
",,,,1
6618,はつみみ,初耳,,,"quelque chose que l'on entend pour la première fois
",,,something heard for the first time,1
6619,はつめい,発明,,,"invention
",,,invention,3
6620,はて,果て,,,"bout, extrémité
",,,"the end, the extremity, the limit(s), the result",1
6621,はで,派手,,,"voyant, attirant à l'oeil
",,,"showy,loud,gay,flashy,gaudy",2
6622,はてる,果てる,,,"se terminer, être fini, s'épuiser, se finir
",,,,1
6623,ばてる,,,,"être exténué, être épuisé
",,,,1
6624,パトカー,,,,"voiture de police
",,,,1
6625,はなしあい,話し吅い,,,"discussion, entretien, conversation
",,,"discussion, conference",2
6626,はなしあう,話し吅う,,,"parler ensemble
",,,,3
6627,はなしかける,話し掛ける,,,"accoster (quelqu'un), engagenr la conversation,
",,,"to accost a person,to talk (to someone)",2
6628,はなしちゅう,話中,,,"la ligne (téléphonique) est occupée, pendant une
",,,"while talking,the line is busy",2
6629,はなはだ,甚だ,,,"énormément, extrêmement
",,,"very, greatly, exceedingly",1
6630,はなはだしい,甚だしい,,,"extrême, excessif, terrible, intense, sévère, grave
",,,"extreme,excessive,terrible",2
6631,はなばなしい,華々しい,,,"brillant, magnifique, spectaculaire
",,,"brilliant, magnificent, spectacular",1
6632,はなび,花火,,,"feux d'artifices
",,,fireworks,2
6633,はなびら,花びら,,,"pétale
",,,(flower) petal,1
6634,はなやか,華やか,,,"brillant, éclatant, splendide
",,,"gay, showy, brilliant, gorgeous, florid",1
6635,はなよめ,花嫁,,,"future mariée, jeune mariée
",,,bride,2
6636,はなれる,離れる,,,"être séparé de, partir, quitter
",,,,3
6637,はね,羽,,,"aile, plume
",,,"counter for birds,counter for rabbits",3
6638,ばね,発条,,,"ressort
",,,spring (e.g. coil leaf),2
6639,はねる,跳ねる,,,"sauter, bondir, sauter
",,,"to jump,to leap",2
6640,はば,幅,,,"largeur
",,,"width,breadth",3
6641,ははおや,母親,,,"mère
",,,mother,3
6642,はばむ,阻む,,,"empêcher quelqu'un de faire quelque chose, arrêter,
",,,"prevent, to check, to hinder, to obstruct, to",1
6643,はぶく,省く,,,"omettre, oublier, restreindre, réduire
",,,"to omit,to eliminate,to curtail,to economize",3
6644,はへん,破片,,,"fragment, morceau, éclat
",,,"fragment,splinter,broken piece",2
6645,はま,浜,,,"plage, bord de mer
",,,"beach, seashore",1
6646,はまべ,浜辺,,,"plage, bord de mer
",,,"beach, foreshore",1
6647,はまる,填まる,,,"aller dans, tomber dans, être pris dans, convenir,
",,,,1
6648,はみがき,歯磨き,,,"dentifrice
",,,"dentifrice, toothpaste",2
6649,はめる,填める,,,"insérer, emboîter, faire rentrer, mettre, faire
",,,"to get in, to insert, to put on, to make love",2
6650,ばめん,場面,,,"scène, situation
",,,"scene,setting (e.g. of novel)",3
6651,はやくち,早口,,,"qui parle vite
",,,fast-talking,2
6652,はやす,生やす,,,"laisser pousser (des plantes, la barbe...), cultiver
",,,"to grow, to cultivate, to wear beard",1
6653,はやめる,早める,,,"accélérer, se dépêcher, précipiter, expédier
",,,,1
6654,はやる,流行る,,,"être à la mode, être populaire, se développer
",,,"to flourish,to thrive,to be popular,to come into fashion",2
6655,はらいこむ,払い込む,,,"déposer (de l'argent), verser
",,,"to deposit,to pay in",2
6656,はらいもどす,払い戻す,,,"rembourser
",,,"to repay,to pay back",2
6657,はらだち,腹立ち,,,"colère
",,,anger,1
6658,はらっぱ,原っぱ,,,"plaine, parcelle de terrain libre
",,,"open field, empty lot, plain",1
6659,ばらまく,散蒔く,,,"disséminer, éparpiller, disperser, jeter son argent
",,,"to disseminate, to scatter, to give money freely",1
6660,バランス,,,,"équilibre, balance
",,,,2
6661,はり,針,,,"aiguille, hameçon
",,,"needle,hand (e.g. clock)",3
6662,はりがね,針金,,,"fil de fer
",,,wire,2
6663,はりがみ,張り紙,,,"papier, poster, autocollant
",,,"paper patch, paper backing, poster",1
6664,はりきる,張り切る,,,"être plein d'entrain, être plein d'énergie, être
",,,"to be in high spirits,to be full of vigor",2
6665,はるか,遥か,,,"distant, loin, éloigné
",,,"far, far-away, distant, remote, far off",1
6666,はれつ,破裂,,,"explosion, rupture, éclatement
",,,"explosion, rupture, break off",1
6667,バン,,,,"van
",,,,3
6668,はんい,範囲,,,"étendue, envergure, portée
",,,"extent,scope,sphere,range",3
6669,はんえい,反映,,,"réflexion (d'une image), reflet, influence
",,,"prospering, prosperity, thriving, flourishing",2
6670,はんが,版画,,,"gravure
",,,art print,1
6671,ハンガー,,,,"hangar, cintre
",,,,1
6672,はんかん,反感,,,"animosité, révolte, antipathie
",,,"antipathy, revolt, animosity",1
6673,はんきょう,反響,,,"écho, réverbération, répercussion
",,,,1
6674,パンク,,,,"crevaison, punk
",,,,1
6675,はんけい,半径,,,"rayon
",,,radius,2
6676,はんげき,反撃,,,"contre-attaque
",,,"counterattack, counteroffensive, counterblow",1
6677,はんけつ,判決,,,"décision juridique, jugement, arrêté juridique
",,,"judicial decision, judgement, sentence, decree",1
6678,はんこ,判子,,,"sceau (utilisé pour les signatures)
",,,seal (used for signature),2
6679,はんこう,反抗,,,"opposition, résistance, défiance, hostilité
",,,"opposition,resistance",3
6680,はんざい,犯罪,,,"délit
",,,crime,3
6681,ばんざい,万歳,,,"hourra !, félicitations ! Longue vie !
",,,"hurrah, cheers",2
6682,ハンサム,,,,"beau, joli
",,,,3
6683,はんじ,判事,,,"système judiciaire, magistrature
",,,"judge,judiciary",2
6684,はんしゃ,反射,,,"réflexion, réverbération
",,,"reflection, reverberation",1
6685,はんじょう,繁盛,,,"florissant, prospère
",,,"prosperity, flourishing, thriving",1
6686,はんしょく,繁殖,,,"multiplication, propagation, reproduction
",,,"breed, multiply, increase, propagation",1
6687,ばんじん,万人,,,"toute le monde, 10 000 personnes
",,,"all people, everybody, 10000 people",1
6688,はんする,反する,,,"s'opposer à , se révolter, se rebeller, aller à
",,,,1
6689,はんせい,反省,,,"introspection, méditation, contemplation,
",,,,2
6690,はんだん,判断,,,"jugement, décision, verdict, conclusion
",,,"judgement,decision",3
6691,ばんち,番地,,,"numéro d'une maison
",,,"house number,address",2
6692,パンツ,,,,"sous-vêtements, culotte, slip
",,,,2
6693,はんてい,判定,,,"jugement, décision, verdict
",,,"judgement, decision, award, verdict",1
6694,バンド,,,,"groupe (de musique)
",,,,2
6695,はんとう,半島,,,"péninsule
",,,peninsula,2
6696,ハンドバッグ,,,,"sac à main
",,,,2
6697,ハンドル,,,,"poignée, guidon
",,,,2
6698,はんにん,犯人,,,"délinquant, criminel
",,,"offender,criminal",3
6699,はんのう,反忚,,,"réaction, réponse
",,,"reaction, response",1
6700,ばんのう,万能,,,"tout-puissant, omnipotent, universel
",,,"all-purpose, almighty, omnipotent",1
6701,はんぱ,半端,,,"incomplet, fragmentaire, dépareillé
",,,,1
6702,はんばい,販売,,,"vente
",,,"sale,selling,marketing",3
6703,はんぱつする,反発する,,,"rebondir, repousser, s'opposer à
",,,,1
6704,ばんめ,番目,,,"suffixe pour les nombres cardinaux
",,,cardinal number suffix,2
6705,はんらん,反乱,,,"insurrection, mutinerie, révolte, rébellion
",,,"insurrection, mutiny, rebellion, revolt, uprising",1
6706,はんらんする,氾濫する,,,"déborder, inonder
",,,,1
6707,び,美,,,"beauté
",,,beauty,1
6708,ひいては,延いては,,,"pas seulement... mais aussi, en plus de
",,,"not only...but also, in addition to, consequently",1
6709,ビールス,,,,"virus
",,,,1
6710,ひがい,被害,,,"dommages, dégâts
",,,damage,3
6711,ひかえしつ,控审,,,"salle d'attente
",,,waiting room,1
6712,ひがえり,日帰り,,,"excursion d'une journée
",,,day trip,2
6713,ひかえる,控える,,,"se retenir, se modérer, se restreindre, prendre des
",,,,1
6714,ひかく,比較,,,"comparaison
",,,comparison,3
6715,ひかくてき,比較的,,,"comparativement
",,,"comparatively,relatively",2
6716,ひかげ,日陰,,,"ombre
",,,shadow,2
6717,ぴかぴか,,,,"étincelle, scintillement
",,,,2
6718,ひかん,悲観,,,"pessimisme, déception
",,,"pessimism, disappointment",1
6719,ひきあげる,引き上げる,,,"évacuer, partir, se replir, se retirer
",,,"to withdraw, to leave, to pull out, to retire",1
6720,ひきいる,率いる,,,"commander (des troupes), diriger, mener
",,,,1
6721,ひきうける,引き受ける,,,"entreprendre, s'occuper de, avoir la responsabilité
",,,"responsible for, to guarantee, to contract",2
6722,ひきおこす,引き起こす,,,"cause, provoquer
",,,to cause,1
6723,ひきかえす,引き返す,,,"revenir à son point de départ, revenir en arrière
",,,,2
6724,ひきさげる,引き下げる,,,"diminuer, réduire, abaisser, retirer
",,,"to pull down, to lower, to reduce, to withdraw",1
6725,ひきざん,引算,,,"soustraction
",,,subtraction,2
6726,ひきずる,引きずる,,,"traîner (sur le sol), tirer
",,,,1
6727,ひきだす,引き出す,,,"extraire, retirer, faire sortir
",,,to withdraw,2
6728,ひきとめる,引き止める,,,"retenir (quelqu'un), contenir
",,,"to detain,to check,to restrain",2
6729,ひきとる,引き取る,,,"prendre en charge, se retirer
",,,,1
6730,ひきょう,卑怯,,,"lâche, poltron, peureux
",,,"cowardice,meanness,unfairness",2
6731,ひきわけ,引き分け,,,"match nul
",,,"a draw (in competition), tie game",2
6732,ピクニック,,,,"pique-nique
",,,,3
6733,ひげき,悲劇,,,"tragédie
",,,tragedy,3
6734,ひけつ,否決,,,"rejet, refus
",,,"rejection, negation, voting down",1
6735,ひこう,飛行,,,"aviation
",,,"delinquency, misconduct",3
6736,ひごろ,日頃,,,"d'habitude, normalement
",,,"normally, habitually",1
6737,ひざし,陽射・日差し,,,"rayons de soleil, jour
",,,,2
6738,ひさん,悲惨,,,"misère
",,,misery,1
6739,ビジネス,,,,"business
",,,,1
6740,ひじゅう,比重,,,"densité relative
",,,specific gravity,1
6741,ひしょ,秘書,,,"secrétaire privée
",,,(private) secretary,1
6742,びしょう,微笑,,,"sourire
",,,smile,1
6743,ひじょう,非常,,,"extraordinaire, étonnant, urgent
",,,"emergency,extraordinary,unusual",3
6744,びじん,美人,,,"belle femme
",,,beautiful person (woman),3
6745,ピストル,,,,"pistolet, revolver
",,,,2
6746,ひそか,密か,,,"caché, secret, privé
",,,"secret, private, surreptitious",1
6747,ひたす,浸す,,,"plonger, baigner, tremper
",,,"to soak, to dip, to drench",1
6748,ひたすら,一向,,,"sérieusement, sincèrement
",,,earnestly,1
6749,ビタミン,,,,"vitamine
",,,,2
6750,ひだりきき,左利き,,,"gaucher
",,,"left-handedness, sake drinker, left-hander",1
6751,ひっかかる,引っ掛かる,,,"être pris dans, se faire avoir
",,,"to be caught in,to be stuck in,to be cheated",2
6752,ひっかく,引っ掻く,,,"griffer, égratigner
",,,to scratch,1
6753,ひっかける,引っ掛ける,,,"accrocher quelque chose, suspendre, attraper,
",,,"throw on (clothes), 2. to hook, to catch, to trap,",2
6754,ひっきする,筆記する,,,"prendre des notes, écrire
",,,,2
6755,ひっくりかえす,引っ繰り返す,,,"retourner, renverser, faire chavirer
",,,,2
6756,ひっくりかえる,引っ繰り返る,,,"se retourner, basculer par-dessus, tomber, être
",,,,2
6757,ひづけ,日付,,,"date
",,,"date, dating",3
6758,ひっこし,引っ越し,,,"déménagement, emménagement
",,,,2
6759,ひっこむ,引っ込む,,,"se retirer, s'écarter, ne plus pouvoir sortir
",,,"to draw back,to sink,to cave in",2
6760,ひっし,必死,,,"mort certaine, résultat inéluctable, désespéré
",,,"inevitable death,desperation,frantic,inevitable result",3
6761,ひっしゃ,筆者,,,"écrivain, auteur
",,,"writer,author",2
6762,ひっしゅう,必修,,,"obligatoire (une matière à l'école par exemple)
",,,required (subject),1
6763,ひつじゅひん,必需品,,,"articles indispensables, articles de première
",,,"necessities,necessary article,requisite,essential",2
6764,びっしょり,,,,"imbibé, trempé
",,,,1
6765,ひつぜん,必然,,,"inévitble, nécessaire
",,,"inevitable, necessary",1
6766,ぴったり,,,,"exactement, précisément, avec soin
",,,,3
6767,ひってきする,匹敵する,,,"égaler, rivaliser avec, se comparer avec
",,,,1
6768,ひっぱる,引っ張る,,,"tirer, retirer, étirer, traîner
",,,,3
6769,ひてい,否定,,,"démenti, refus, négation
",,,"negation,denial,repudiation",3
6770,ひといき,一息,,,"un souffle, une pause, un effort
",,,"puffy, a breath, a pause, an effort",1
6771,ひとがら,人柄,,,"personnalité, caractère
",,,,1
6772,ひとこと,一言,,,"un mot
",,,single word,3
6773,ひとごみ,人混み・人込み,,,"beaucoup de monde, foule
",,,,3
6774,ひところ,一頃,,,"il y a longtemps, autrefois
",,,"once, some time ago",1
6775,ひとさしゆび,人差し指,,,"index (doigt)
",,,,2
6776,ひとしい,等しい,,,"égal, similaire, identique
",,,equal,3
6777,ひとじち,人質,,,"otage, prisonnier
",,,"hostage, prisoner",1
6778,ひとすき,一筊,,,"sérieusement, résolu, aveuglément
",,,"a line, earnestly, blindly, straightforwardly",1
6779,ひととおり,一通り,,,"en général, du début à la fin, ordinaire, courant
",,,"ordinary,usual,in general,briefly",2
6780,ひとどおり,人通り,,,"circulation piétonne
",,,pedestrian traffic,2
6781,ひとまず,一まず,,,"pour le moment
",,,"for the present, once, in outline",2
6782,ひとみ,瞳,,,"pupille
",,,pupil (of eye),2
6783,ひとやすみ,一休み,,,"repos, pause
",,,a rest,2
6784,ひどり,日取り,,,"rendez-vous, jour du rendez-vous
",,,"fixed date, appointed day",1
6785,ひとりごと,独り言,,,"monologue, le fait de parler tout seul
",,,"a soliloquy,a monologue,speaking to oneself",2
6786,ひとりでに,一人でに,,,"automatiquement, de soi-même
",,,"by itself, automatically, naturally",2
6787,ひとりひとり,一人一人,,,"l'un après l'autre, chacun
",,,"one by one,each,one at a time",3
6788,ひな,雛,,,"oisillon, couvée, petit oiseau
",,,"young bird, chick, doll",1
6789,ひなた,日向,,,"endroit ensoleillé
",,,"sunny place, in the sun",1
6790,ひなん,非難,,,"critique, reproche, condamnation
",,,"blame, attack, criticism",1
6791,ひなんする,避難する,,,"se refugier, trouver refuge
",,,,1
6792,ビニール,,,,"vinyle
",,,,2
6793,ひにく,皮肉,,,"ironie, sarcasme
",,,"cynicism,sarcasm",2
6794,ひにち,日日,,,"nombre de jours
",,,"every day,daily,day after day",2
6795,ひねる,捻る,,,"tourner (un interrupteur), tordre, essayer de
",,,"to turn (a switch) on or off,to twist,to puzzle over",2
6796,ひのいり,日の入り,,,"coucher du soleil
",,,sunset,2
6797,ひので,日の出,,,"lever du soleil
",,,sunrise,2
6798,ひのまる,日の丸,,,"drapeau national japonais
",,,the Japanese flag,1
6799,ひばな,火花,,,"étincelle
",,,spark,1
6800,ひはん,批判,,,"critique, commentaire
",,,"criticism,judgement,comment",3
6801,ひはんする,批判する,,,"critiquer, émettre un jugement
",,,,2
6802,ひび,日々,,,"chaque jour, quotidiennement
",,,"every day, daily, day after day",2
6803,ひびき,響き,,,"écho, réverbération, bruit
",,,"echo,sound,reverberation,noise",2
6804,ひびく,響く,,,"résonner, retentir
",,,to resound,2
6805,ひひょう,批評,,,"critique, commentaire
",,,"criticism,review,commentary",3
6806,ひふ,皮膚,,,"peau
",,,skin,2
6807,ひみつ,秘密,,,"secret, mystère
",,,"secret,secrecy",3
6808,びみょう,微妙,,,"délicat, subtile
",,,"delicate,subtle",3
6809,ひめい,悲鳴,,,"cri strident, hurlement
",,,"shriek, scream",1
6810,ひも,紐,,,"corde, lacet, ficelle, proxénète
",,,"(1) string,cord,(2) pimp",3
6811,ひやかす,冷やかす,,,"se moquer de, ridiculiser, refroidir
",,,,1
6812,ひやけ,日焼け,,,"coup de soleil
",,,sunburn,1
6813,ひやす,冷やす,,,"refroidir, réfrigérer
",,,"to cool,to refrigerate",2
6814,ひゃっかじてん,百科事典・百科辞典,,,"encyclopédie
",,,encyclopedia,2
6815,ひよう,費用,,,"coût, dépense
",,,"cost,expense",3
6816,びょう,秒,,,"seconde
",,,second (60th min),3
6817,びよう,美容,,,"soins de beauté, beauté du visage
",,,beauty of figure or form,2
6818,ひょうかする,評価する,,,"évaluer, estimer (un prix)
",,,,3
6819,ひょうげん,表現,,,"représentation, expression
",,,"expression,presentation,representation (math)",3
6820,ひょうご,標語,,,"slogan, devise
",,,"motto, slogan, catchword",1
6821,ひょうし,表紙,,,"couverture (d'un livre), reliure
",,,"front cover,binding",2
6822,ひょうしき,標識,,,"pancarte, enseigne
",,,"sign,mark",2
6823,びょうしゃ,描写,,,"représentation, portrait, description
",,,"depiction, description, portrayal",1
6824,ひょうじゅん,標準,,,"moyenne, norme, standard
",,,"standard,level",2
6825,ひょうじょう,表情,,,"expression du visage
",,,facial expression,3
6826,びょうどう,平等,,,"égalité, impartialité
",,,"equality (a),impartiality,evenness",3
6827,ひょうばん,評判,,,"popularité, réputation, célébrité, notoriété
",,,"fame,reputation,popularity,arrant",3
6828,ひょうほん,標本,,,"échantillon, modèle
",,,"example,specimen",2
6829,ひょうめん,表面,,,"surface, apparence, extérieur
",,,"surface,outside,face,appearance",3
6830,ひょうろん,評論,,,"critique (d'une œuvre)
",,,"criticism,critique",2
6831,ひょっと,,,,"par hasard, possiblement, par accident
",,,,1
6832,ひらたい,平たい,,,"plat, aplati, simple
",,,"flat, even, level, simple, plain",1
6833,びり,,,,"dernier sur la liste, le fond de quelque chose (une
",,,,1
6834,ひりつ,比率,,,"pourcentage, proportion, ratio
",,,"ratio, proportion, percentage",1
6835,びりょう,微量,,,"petite quantité, peu de
",,,"minuscule amount, extremely small quantity",1
6836,ひるね,昼寝,,,"sieste
",,,"nap (at home),siesta",2
6837,ひれい,比例,,,"proportion
",,,proportion,1
6838,ひろがる,広がる,,,"s'étendre, se répandre, s'étirer, atteindre
",,,,3
6839,ひろげる,広げる,,,"élargir, étendre, agrandir, étaler
",,,"to spread,to extend,to expand,to enlarge",2
6840,ひろさ,広さ,,,"étendue
",,,extent,2
6841,ひろば,広場,,,"place (en ville)
",,,plaza,2
6842,ひろびろ,広々,,,"vaste, étendu, large
",,,"extensive,spacious",2
6843,ひろまる,広まる,,,"s'étendre, se propager, se diffuser
",,,"to spread, to be propagated",1
6844,ひろめる,広める,,,"diffuser, propager, étendre
",,,"to broaden,to propagate",2
6845,ひん,品,,,"compteur pour les plats d'un repas
",,,,3
6846,びん,便,,,"vol n°
",,,"way,means",3
6847,ピン,,,,"épingle
",,16,,3
6848,びんかん,敏感,,,"sensible, susceptible
",,,,1
6849,ひんこん,貧困,,,"dans le besoin, pauvre
",,,"poverty, lack",1
6850,ひんしつ,品質,,,"qualité
",,,quality,1
6851,ひんじゃく,貧弱,,,"pauvre, maigre
",,,"poor, meagre, insubstantial",1
6852,ひんしゅ,品種,,,"espèce, genre, race, type
",,,"brand, kind, description",1
6853,びんせん,便箋,,,"papier à lettre, bloc de papier
",,,"writing paper,stationery",2
6854,びんづめ,瓶詰,,,"en bouteille
",,,"bottling,bottled",2
6855,ヒント,,,,"indice
",,,,1
6856,ひんぱん,頻繁,,,"fréquent
",,,frequency,1
6857,びんぼう,貧乏,,,"pauvre
",,,"poverty, destitute, poor",1
6858,ふ,不,,,"préfixe de négation (non-, an-, un-)
",,,pawn (in chess or shogi),3
6859,ぶ,部,,,"département, catégorie, partie, compteur pour les
",,,,2
6860,ファイト,,,,"combat
",,,,1
6861,ファイル,,,,"fichier
",,,,1
6862,ファスナー,,,,"fermeture éclair
",,,,2
6863,ファン,,,,"admirateur, fan, ventilateur
",,,,1
6864,ふあん,不安,,,"insécurité, anxiété
",,,"anxiety,uneasiness,insecurity,suspense",3
6865,ふい,不意,,,"soudain, brusque, inattendu
",,,"sudden, abrupt, unexpected, unforeseen",1
6866,フィルター,,,,"filtre (audio, d'appareil photo)
",,,,1
6867,ふう,封,,,"sceau
",,,seal,1
6868,ふうけい,風景,,,"paysage
",,,scenery,3
6869,ふうさ,封鎖,,,"blocus, gel (des avoirs, de fonds...)
",,,"blockade, freezing (funds)",1
6870,ふうしゅう,風習,,,"coutume, habitude
",,,custom,1
6871,ふうせん,風船,,,"ballon (de baudruche)
",,,balloon,2
6872,ふうぞく,風俗,,,"coutumes, mœurs, industrie du sexe
",,,,1
6873,ブーツ,,,,"bottes
",,,,1
6874,ふうど,風土,,,"climat, caractéristiques géographiques, topographie
",,,,1
6875,ふうふ,夫婦,,,"couple marié, mari et femme, époux
",,,"married couple,husband and wife",3
6876,ブーム,,,,"période de forte croissance, engouement
",,,,1
6877,ふうん,不運,,,"malchance, infortune
",,,"unlucky,misfortune,bad luck,fate",2
6878,ふえ,笛,,,"flûte, pipeau
",,,"flute,pipe",3
6879,フェリー,,,,"ferry
",,,,1
6880,フォーム,,,,"écume, mousse
",,,,1
6881,ふか,不可,,,"mauvais, faux, injustifiable, déconseillé
",,,"wrong,bad,improper,unjustifiable,inadvisable",3
6882,ぶか,部下,,,"subordonné, personne d'un grade inférieur
",,,subordinate person,1
6883,ふかけつ,不可欠,,,"indispensable, essentiel
",,,"indispensable, essential",1
6884,ぶかぶか,,,,"trop gros, large
",,,,1
6885,ふかまる,深まる,,,"se renforcer, s'intensifier, augmenter
",,,"to deepen,to heighten,to intensify",2
6886,ふかめる,深める,,,"approfondir, renforcer, intensifier
",,,"to deepen, to heighten, to intensify",1
6887,ぶき,武器,,,"arme
",,,"weapon,arms,ordinance",3
6888,ふきそく,不規則,,,"irrégulié, désordonnée, instable
",,,"irregularity,unsteadiness,disorderly",2
6889,ふきつ,不吆,,,"sinistre, menaçant, de mauvais augure
",,,,1
6890,ふきゅうする,普及する,,,"se propager, se diffuser
",,,,2
6891,ふきょう,不況,,,"dépression économique, récession
",,,"recession, depression, slump",1
6892,ふきん,付近,,,"les alentours, les environs, le voisinage
",,,"tea-towel, dish cloth",2
6893,ふくきゅう,復旧,,,"rétablissement, restauration, reconstruction
",,,"restoration, restitution, rehabilitation",1
6894,ふくごう,複吅,,,"composé, complexe
",,,"composite, complex",1
6895,ふくし,副詞,,,"adverbe
",,,"welfare, well-being",2
6896,ふくしゃ,複写,,,"copie, reproduction, duplicata
",,,"copy,duplicate",2
6897,ふくすう,複数,,,"multiple, pluriel
",,,"plural,multiple",2
6898,ふくそう,服装,,,"vêtements, tenue, habits
",,16,garments,3
6899,ふくむ,含む,,,"inclure, renfermer, contenir, garder à l'esprit
",,,"to hold in the mouth,to bear in mind",3
6900,ふくめる,含める,,,"inclure, enseigner quelque chose, faire comprendre
",,,"to include,to instruct,to make one understand",2
6901,ふくめん,覆面,,,"masque, déguisement, voile
",,,"mask, veil, disguise",1
6902,ふくらます,膨らます,,,"grossir, enfler, gonfler
",,,"to swell,to expand,to inflate,to bulge",2
6903,ふくらむ,膨らむ,,,"se gonfler, grossir, enfler
",,,"to expand,to swell (out),to get big,to become inflated",2
6904,ふくれる,膨れる,,,"bouder, être enflé, s'étendre, être gonflé
",,,,1
6905,ふくろ,袋,,,"sac
",,,"bag,sack",3
6906,ふけいき,不景気,,,"récession, ralentissement économique
",,,,1
6907,ふけつ,不潔,,,"sale, impur, crasseux
",,,"unclean,dirty,filthy,impure",2
6908,ふける,更ける,,,"se faire tard, avancer
",,,to age,2
6909,ふこう,不幸,,,"désastre, décès, malheur
",,,"unhappiness,sorrow,misfortune,disaster,accident,death",3
6910,ふごう,符号,,,"signe, marque, symbole
",,,"wealthy person, millionaire",2
6911,ふこく,布告,,,"édit, décret, ordonnance, proclamation
",,,"edict, ordinance, proclamation",1
6912,ブザー,,,,"sonnerie, buzzer
",,,,1
6913,ふさい,夫妻,,,"couple marié, homme et femme
",,,"debt, liabilities",2
6914,ふざい,不在,,,"absence
",,,absence,1
6915,ふさがる,塞がる,,,"être obstrué, être bouché, être encombré, être
",,,"to be plugged up,to be shut up",2
6916,ふさぐ,塞ぐ,,,"boucher, encombrer, obstruer, occuper
",,,"to stop up,to close up,to block (up)",2
6917,ふざける,巫山戯る,,,"plaisanter, blaguer, flirter
",,,,2
6918,ぶさた,無沙汰,,,"ne pas rester en contact avec quelqu'un, absence de
",,,neglecting to stay in contact,2
